traffic_volume,Day sin,Day cos,Year sin,Year cos,temp,clouds_all,rain_1h,snow_1h,is_weekend,is_holiday,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,dayofweek,day,month,year,day_hour
4779.0,0.1305261922189351,-0.9914448613739574,-0.9957483255240658,0.0921155373214481,278.91,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,2012.0,17.0
4362.0,-0.1305261922159353,-0.9914448613743524,-0.9956820429395304,0.0928292484498452,278.39,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,2012.0,18.0
3860.0,-0.3826834323563779,-0.9238795325148952,-0.995615248796506,0.0935429118847136,278.16,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,2012.0,19.0
3160.0,-0.6087614290085972,-0.7933533402913299,-0.99554794312931,0.0942565272593895,278.16,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,2012.0,20.0
2992.0,-0.7933533402879275,-0.6087614290130313,-0.9954801259725224,0.0949700942072338,277.93,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,2012.0,21.0
3202.0,-0.9238795325071876,-0.3826834323749857,-0.9954117973609862,0.0956836123616322,276.9,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,2012.0,22.0
1941.0,-0.9914448613736228,-0.1305261922214765,-0.9953429573298068,0.0963970813559955,276.34,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,10.0,2012.0,23.0
1233.0,-0.9914448613746868,0.1305261922133939,-0.9952736059143528,0.0971105008237598,276.11,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,0.0
1233.0,-0.9914448613746868,0.1305261922133939,-0.9952736059143528,0.0971105008237598,276.11,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,0.0
1233.0,-0.9914448613746868,0.1305261922133939,-0.9952736059143528,0.0971105008237598,276.11,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,0.0
323.0,-0.6087614290150649,0.7933533402863671,-0.995062483719963,0.0992504584022587,275.73,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,3.0
312.0,-0.3826834323639097,0.9238795325117756,-0.9949910871263492,0.0999636760984994,275.65,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,4.0
627.0,-0.1305261922240179,0.9914448613732882,-0.9949191793292436,0.1006768424357069,275.51,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,5.0
1508.0,0.1305261922108525,0.9914448613750216,-0.9948467603655908,0.1013899570474728,275.05,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,6.0
1539.0,0.3826834323650857,0.9238795325112884,-0.9947738302725982,0.1021030195674152,274.77,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,7.0
2232.0,0.6087614290045299,0.7933533402944508,-0.9947003890877352,0.1028160296291791,274.77,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,8.0
4568.0,0.7933533402848065,0.6087614290170986,-0.9946264368487344,0.1035289868664362,275.55,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,9.0
4624.0,0.9238795325107946,0.382683432366278,-0.9945519735935906,0.1042418909128856,276.24,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,10.0
4529.0,0.9914448613729536,0.1305261922265594,-0.9944769993605614,0.1049547414022536,277.01,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,11.0
5139.0,0.991444861375356,-0.130526192208311,-0.9944015141881668,0.1056675379682942,277.43,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,12.0
6640.0,0.9238795325122694,-0.3826834323627174,-0.9943255181151897,0.1063802802447887,278.45,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,13.0
6589.0,0.7933533402960112,-0.6087614290024963,-0.9942490111806744,0.1070929678655466,279.27,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,14.0
4429.0,0.6087614290075875,-0.7933533402921047,-0.9941719934239228,0.1078056004644621,279.27,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,15.0
4329.0,0.3826834323686462,-0.9238795325098136,-0.9940944648845172,0.1085181776752878,279.44,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,16.0
3833.0,0.1305261922291008,-0.9914448613726192,-0.9940164256022836,0.1092306991319746,279.32,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,17.0
4015.0,-0.1305261922201971,-0.9914448613737912,-0.9939378756173166,0.1099431644684452,279.27,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,18.0
3382.0,-0.3826834323603492,-0.9238795325132504,-0.9938588149699736,0.1106555733186515,278.11,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,19.0
2815.0,-0.6087614290004626,-0.7933533402975718,-0.9937792437008744,0.1113679253165742,276.79,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,20.0
2110.0,-0.7933533402905443,-0.608761429009621,-0.9936991618509003,0.1120802200962233,275.73,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,21.0
1555.0,-0.9238795325088328,-0.3826834323710144,-0.9936185694611962,0.1127924572916381,274.88,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,22.0
959.0,-0.9914448613722844,-0.1305261922316422,-0.993537466573168,0.1135046365368875,273.92,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10.0,2012.0,23.0
455.0,-0.9914448613741258,0.1305261922176556,-0.9934558532284848,0.1142167574660703,273.08,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,0.0
336.0,-0.9238795325142312,0.382683432357981,-0.9933737294690776,0.1149288197133152,272.62,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,1.0
265.0,-0.7933533402902736,0.6087614290099739,-0.9932910953371398,0.1156408229127809,271.78,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,2.0
314.0,-0.6087614290116546,0.7933533402889837,-0.9932079508751266,0.1163527666986566,271.05,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,3.0
779.0,-0.3826834323733826,0.9238795325078516,-0.993124296125756,0.1170646507051621,270.63,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,4.0
2571.0,-0.1305261922197562,0.9914448613738494,-0.9930401311320012,0.1177764745666042,270.33,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,5.0
5563.0,0.1305261922151142,0.9914448613744604,-0.9929554559371172,0.1184882379171512,269.61,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,6.0
6676.0,0.3826834323556128,0.9238795325152124,-0.992870270584602,0.1191999403911721,270.01,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,7.0
5966.0,0.6087614290079402,0.793353340291834,-0.9927845751182216,0.1199115816230104,271.23,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,8.0
4832.0,0.7933533402874233,0.6087614290136883,-0.9926983695820046,0.1206231612470414,273.71,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,9.0
4395.0,0.9238795325068708,0.3826834323757508,-0.9926116540202412,0.1213346788976718,276.77,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,10.0
4411.0,0.9914448613735148,0.1305261922222976,-0.9925244284774836,0.1220461342093402,279.47,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,11.0
4648.0,0.991444861374795,-0.1305261922125728,-0.9924366929985468,0.1227575268165174,279.84,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,12.0
4602.0,0.9238795325106244,-0.3826834323666888,-0.992348447628507,0.1234688563537061,282.34,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,13.0
5125.0,0.7933533402933945,-0.6087614290059066,-0.9922596924127028,0.1241801224554416,282.94,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,14.0
5502.0,0.6087614290157219,-0.7933533402858629,-0.9921704273967344,0.1248913247562919,283.48,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,15.0
5979.0,0.3826834323646748,-0.9238795325114586,-0.992080652626464,0.1256024628908575,284.33,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,16.0
5663.0,0.130526192224839,-0.99144486137318,-0.991990368148016,0.1263135364937721,284.48,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,17.0
4259.0,-0.1305261922100314,-0.9914448613751295,-0.9918995740077766,0.1270245451997024,284.23,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,18.0
3069.0,-0.3826834323643205,-0.9238795325116054,-0.9918082702523864,0.127735488643405,281.99,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,19.0
2378.0,-0.6087614290038729,-0.793353340294955,-0.9917164569287692,0.1284463664595007,279.81,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,20.0
2030.0,-0.7933533402843024,-0.6087614290177555,-0.99162413408409,0.1291571782828132,279.35,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,21.0
1400.0,-0.9238795325104776,-0.382683432367043,-0.991531301765782,0.1298679237481439,278.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,22.0
917.0,-0.9914448613728456,-0.1305261922273804,-0.99143796002154,0.130578602490328,278.46,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2012.0,23.0
515.0,-0.9914448613735648,0.1305261922219174,-0.9913441088993212,0.1312892141442352,277.78,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,0.0
302.0,-0.9238795325125864,0.3826834323619523,-0.9912497484473438,0.1319997583447697,277.27,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,1.0
251.0,-0.7933533402965154,0.6087614290018393,-0.9911548787140882,0.1327102347268702,277.47,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,2.0
251.0,-0.7933533402965154,0.6087614290018393,-0.9911548787140882,0.1327102347268702,277.47,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,2.0
798.0,-0.3826834323694113,0.9238795325094968,-0.9909636115989716,0.1341309825756986,276.97,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,4.0
2678.0,-0.1305261922299218,0.991444861372511,-0.9908672143153794,0.134841253312479,276.52,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,5.0
5733.0,0.130526192219376,0.9914448613738992,-0.990770307947046,0.1355514547709307,276.6,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,6.0
6449.0,0.3826834323595841,0.9238795325135672,-0.99067289254376,0.1362615865861687,277.31,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,7.0
5765.0,0.6087614289998057,0.7933533402980759,-0.9905749681555708,0.1369716483933435,278.38,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,8.0
5599.0,0.7933533402900401,0.6087614290102781,-0.9904765348327824,0.1376816398276981,279.35,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,9.0
4534.0,0.9238795325085156,0.3826834323717795,-0.9903775926259828,0.1383915605243425,281.37,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,10.0
4691.0,0.9914448613721764,0.1305261922324632,-0.9902781415859986,0.1391014101185923,283.11,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,11.0
5067.0,0.991444861374234,-0.1305261922168346,-0.9901781817639256,0.1398111882457431,284.08,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,12.0
5030.0,0.9238795325145482,-0.3826834323572159,-0.9900777132111204,0.1405208945411272,285.14,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,13.0
5300.0,0.7933533402907778,-0.6087614290093168,-0.9899767359792015,0.1412305286401138,286.35,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,14.0
5777.0,0.6087614290123117,-0.7933533402884797,-0.9898752501200492,0.1419400901781094,287.23,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,15.0
6349.0,0.3826834323741477,-0.9238795325075349,-0.9897732556858044,0.1426495787905576,288.53,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,16.0
6127.0,0.1305261922205773,-0.9914448613737412,-0.9896707527288692,0.1433589941129394,290.37,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,17.0
4460.0,-0.1305261922142931,-0.9914448613745686,-0.9895677413019072,0.1440683357807736,290.13,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,18.0
3418.0,-0.3826834323548477,-0.9238795325155292,-0.9894642214578436,0.1447776034296168,288.86,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,19.0
2775.0,-0.6087614290072831,-0.7933533402923382,-0.9893601932498644,0.1454867966950637,287.36,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,20.0
2306.0,-0.7933533402869192,-0.6087614290143453,-0.989255656731417,0.1461959152127471,285.11,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,21.0
1846.0,-0.923879532506554,-0.382683432376516,-0.9891506119562098,0.1469049586183382,283.46,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,22.0
947.0,-0.9914448613734066,-0.1305261922231187,-0.989045058978204,0.147613926547603,282.45,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,2012.0,23.0
494.0,-0.9914448613749032,0.1305261922117517,-0.9889389978516469,0.1483228186361779,281.88,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,0.0
332.0,-0.9238795325109412,0.3826834323659236,-0.988832428631022,0.1490316345199065,281.78,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,1.0
261.0,-0.7933533402938986,0.6087614290052495,-0.988725351371082,0.1497403738346156,281.09,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,2.0
361.0,-0.608761429016379,0.7933533402853588,-0.9886177661268408,0.1504490362161712,281.17,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,3.0
361.0,-0.608761429016379,0.7933533402853588,-0.9886177661268408,0.1504490362161712,281.17,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,3.0
361.0,-0.608761429016379,0.7933533402853588,-0.9886177661268408,0.1504490362161712,281.17,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,3.0
5875.0,0.1305261922092103,0.9914448613752376,-0.9882919630423638,0.1525745581211724,281.25,92.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,6.0
6793.0,0.3826834323635554,0.9238795325119225,-0.9881823464162758,0.1532829091295684,281.25,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,7.0
6283.0,0.6087614290032158,0.7933533402954591,-0.98807222208487,0.153991181384738,280.1,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,8.0
5680.0,0.7933533402837982,0.6087614290184126,-0.987961590104726,0.1546993745227871,279.61,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,9.0
4632.0,0.9238795325101608,0.3826834323678082,-0.9878504505326836,0.1554074881798626,279.67,99.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,10.0
4887.0,0.9914448613727376,0.1305261922282015,-0.987738803425844,0.1561155219921519,280.19,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,11.0
5030.0,0.9914448613736728,-0.1305261922210963,-0.9876266488415688,0.1568234755958835,282.09,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,12.0
5067.0,0.9238795325129032,-0.3826834323611872,-0.9875139868374716,0.1575313486273834,282.26,75.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,13.0
5227.0,0.7933533402970195,-0.6087614290011822,-0.9874008174714533,0.1582391407228504,282.05,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,14.0
5610.0,0.6087614290089014,-0.7933533402910964,-0.9872871408016488,0.1589468515186934,281.59,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,15.0
6286.0,0.3826834323701764,-0.9238795325091798,-0.9871729568864624,0.1596544806513068,281.23,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,16.0
6286.0,0.3826834323701764,-0.9238795325091798,-0.9871729568864624,0.1596544806513068,281.23,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,16.0
4775.0,-0.1305261922185549,-0.9914448613740074,-0.9869430675548656,0.1610694924726333,282.6,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,18.0
3340.0,-0.382683432358819,-0.9238795325138842,-0.9868273622565672,0.1617768744343457,282.6,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,19.0
3013.0,-0.6087614289991486,-0.7933533402985801,-0.9867111499491104,0.1624841732788281,282.6,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,20.0
2603.0,-0.793353340289536,-0.6087614290109351,-0.9865944306922028,0.1631913886426866,282.6,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,21.0
1910.0,-0.9238795325081988,-0.3826834323725446,-0.986477204545812,0.1638985201625702,282.6,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,22.0
1037.0,-0.9914448613739676,-0.1305261922188569,-0.986359471570166,0.1646055674751711,282.6,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,23.0
1037.0,-0.9914448613739676,-0.1305261922188569,-0.986359471570166,0.1646055674751711,282.6,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2012.0,23.0
347.0,-0.9238795325148652,0.3826834323564508,-0.9861224853733228,0.1660194080255095,273.9,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,10.0,2012.0,1.0
